ID,name,age,region,experience,hours_per_week,overtime,performance,education,salary
3404,Rhonda Cooper,25,Rural,11,53,1,80,Highschool,78145.73
619,Nicole Sparks,46,Rural,15,30,0,89,Bachelor,96880.11
1698,Mark Powers,41,Metro,5,34,1,63,Bachelor,95836.09
3594,Mark Hansen,23,Metro,30,55,0,69,Highschool,101964.98
1958,Aaron Wagner,34,Seoul,12,38,0,78,Bachelor,100139.66
1222,Tyler Ford,47,Seoul,15,52,1,97,Highschool,112487.84
2074,Scott Young,37,Seoul,10,55,0,64,Bachelor,90020.13
3411,Bradley Austin,39,Rural,12,54,1,97,Master,114918.95
870,Connie Greene,56,Seoul,25,51,0,82,Bachelor,121936.61
2719,Alexander Short,38,Metro,29,55,0,68,Highschool,110647.89
1043,Joseph Brown,22,Seoul,11,30,0,51,Master,85015.13
1362,Miss Susan Foster,26,Metro,27,41,1,68,Bachelor,109730.06
357,George James,51,Seoul,26,42,1,80,Highschool,125986.08
1163,Kathryn Sloan,47,Metro,25,51,0,63,Master,125109.49
2766,Sophia Anderson,42,Metro,29,33,0,51,PhD,114480.04
3253,Hayden Clark,44,Rural,11,49,1,87,Master,105606.69
1439,Rick Martin,31,Metro,18,41,0,79,Master,101963.22
3604,Michele Long,50,Metro,5,35,1,90,Master,116692.52
4941,Jonathan Brown,23,Rural,30,48,0,86,Bachelor,96681.55
4594,Carol Torres,60,Seoul,3,47,0,91,Master,105309.35
3640,Sarah Beard,27,Rural,2,38,0,89,Master,82997.22
1254,Kimberly Williams,58,Seoul,6,37,0,74,Highschool,89745.28
3366,Katherine Reynolds,59,Metro,17,59,0,83,Bachelor,131272.36
333,Heidi Serrano,36,Seoul,4,36,0,73,Highschool,80772.1
3695,Danielle Perez,41,Seoul,29,57,1,53,Bachelor,133265.45
3569,Aaron Lewis,42,Metro,21,53,0,50,Highschool,105114.04
2729,Jason Patterson III,25,Rural,28,43,0,90,Bachelor,101072.85
3668,Emily Collier,48,Metro,27,30,0,51,PhD,112823.35
1631,Wanda Wilson,52,Seoul,10,37,0,94,Bachelor,108602.3
1117,David Villegas,53,Metro,28,39,0,70,Bachelor,129619.57
1850,Matthew Fletcher,43,Metro,13,49,0,97,Master,118349.29
3555,Brandon Lee,59,Metro,30,30,1,77,Bachelor,134514.69
3154,Bradley Butler,45,Rural,0,42,0,60,PhD,97782.64
3266,Robin Fletcher,22,Seoul,2,41,0,79,Bachelor,72151.02
1666,Chloe Davis,59,Metro,24,46,1,74,Bachelor,139640.48
446,Brian Reynolds,55,Seoul,27,41,1,54,Bachelor,125672.43
2246,Bradley Jenkins,57,Seoul,22,40,1,84,Bachelor,138135.18
453,Felicia Foley,42,Seoul,20,49,1,69,Master,112944.25
1552,Dr. Sabrina Trujillo,36,Rural,0,53,1,56,PhD,96969.95
4435,Samuel Berry,31,Seoul,14,54,1,56,Master,106174.3
2955,Melinda Novak,58,Seoul,26,59,1,92,Highschool,123243.24
15,Angela West,43,Seoul,9,34,1,76,Bachelor,103351.91
3629,Hunter Frye,25,Rural,18,44,1,85,Highschool,75978.87
946,Brian Martin,57,Metro,5,55,0,67,PhD,116499.38
248,Kenneth Barker,50,Metro,28,43,0,71,Bachelor,121850.83
4698,Dustin Anderson,39,Metro,17,43,0,57,Master,101320.32
361,Stephanie Miller,49,Metro,17,40,0,83,Bachelor,98240.1
4657,Mary Brown,57,Rural,9,57,0,68,Highschool,98775.78
1615,Michael Salas,39,Seoul,1,51,0,100,Bachelor,99898.79
2304,Shirley Moon,43,Rural,7,47,0,72,Highschool,79383.47
4142,Bobby Nguyen,51,Seoul,6,34,0,78,Bachelor,100984.09
3169,Latasha Escobar,32,Seoul,8,37,0,61,Master,95168.49
2479,Laura Golden,28,Seoul,27,31,0,94,Master,116772.96
4215,Aaron Mcgee,59,Seoul,13,52,0,64,Bachelor,124997.48
4181,Michael Cruz,46,Rural,21,42,1,76,Bachelor,104212.59
4885,Dorothy Castro,38,Seoul,28,48,1,91,Bachelor,119350.03
3164,Dr. Maria Edwards,52,Seoul,16,34,0,86,Bachelor,116752.16
491,Denise Gonzalez,37,Rural,12,50,1,80,PhD,113146.58
863,Ryan Smith,52,Seoul,9,31,1,57,PhD,126045.38
1741,Jamie Alvarez DDS,22,Metro,26,49,0,69,Master,94556.78
4100,Steven Davis,54,Seoul,29,45,0,63,Bachelor,132945.42
4386,Troy Hudson,26,Seoul,22,31,0,50,Highschool,83213.06
2448,Steven Jones,51,Rural,6,38,0,96,Bachelor,95663.56
4231,Holly Williams,41,Metro,14,46,0,78,Master,96485.57
507,Kevin Davis,50,Seoul,29,54,0,70,Master,134168.23
2678,Monica Ross,60,Seoul,20,43,1,54,Highschool,104655.45
2996,Rachel Perry,45,Metro,23,47,0,100,PhD,126236.26
1943,Mark Perkins,47,Rural,3,60,1,60,Highschool,78703.37
1223,Elizabeth Salazar,53,Seoul,8,48,0,57,Bachelor,108456.06
1114,Omar Johnson,31,Metro,23,36,0,100,Bachelor,100864.9
1906,Kimberly Perez,46,Metro,14,31,0,78,Highschool,87244.23
3424,Bonnie Miller,55,Seoul,0,58,1,50,Highschool,94352.1
1878,Stacey Hebert,57,Metro,3,43,1,88,Highschool,99254.79
4673,Craig Jones MD,37,Seoul,11,31,1,98,Master,106295.36
434,Christine Prince,33,Rural,7,56,0,97,Bachelor,80583.42
2365,Kevin Clark,41,Metro,13,49,0,94,Highschool,102991.6
3155,Dr. Rachel Wood DDS,36,Metro,16,58,1,60,Highschool,94314.36
2836,Anna Mclaughlin,29,Seoul,14,58,0,55,Highschool,84481.42
2093,Kristen Li,52,Rural,22,31,0,62,Master,114966.29
3011,Elizabeth Patel,33,Metro,6,48,1,90,Highschool,80780.44
3163,Carl Valenzuela,33,Metro,20,35,0,68,Highschool,90294.57
2946,Scott Williams,24,Seoul,11,41,0,76,Master,89355.12
3917,Jill Johnson,39,Seoul,14,43,1,100,PhD,115871.48
2917,Amanda Campbell,49,Rural,14,39,1,55,Bachelor,97937.3
1103,Kim Morris,41,Seoul,3,53,0,58,Bachelor,91090.95
1449,Tonya Hernandez,33,Seoul,10,47,0,68,Master,102150.13
1721,Stanley Rasmussen,27,Seoul,20,45,0,93,Master,99770.79
4519,Christopher Ruiz,30,Metro,16,54,0,95,Highschool,87607.37
3843,Dylan Bishop,55,Metro,4,44,1,57,Highschool,88304.35
157,Patrick Montoya,58,Metro,18,33,0,67,Highschool,95787.34
2979,Dana Flores,42,Metro,1,34,0,90,Master,98800.46
1774,Donald Moran,54,Seoul,7,39,0,94,PhD,128706.91
616,Sue Moore,32,Metro,7,32,0,87,Highschool,76931.08
644,Dustin Gibson,35,Rural,8,43,0,98,Highschool,80331.06
1936,Manuel Robles DDS,24,Metro,8,43,1,65,Master,89652.6
4278,Kelly Oconnor,29,Rural,7,33,0,73,Highschool,57072.9
1069,Mark Calderon,29,Seoul,30,44,1,68,PhD,125633.89
4455,Suzanne Jackson,33,Metro,27,54,0,76,Highschool,91641.84
4155,Rebecca Joyce,37,Rural,22,39,1,61,Master,108003.96
4240,Amy Johnson,37,Metro,30,32,0,89,Bachelor,106789.9
4869,Glen Gonzalez,28,Metro,6,49,0,83,Highschool,71725.9
331,Heather Lee,33,Metro,7,42,1,70,Master,91981.34
2058,Kenneth Oliver,48,Seoul,17,58,1,78,Bachelor,125535.43
2647,Miss Courtney Tyler,26,Metro,16,60,0,70,PhD,107894.17
2192,Tiffany Lowery,43,Metro,3,39,0,82,Highschool,81185.45
623,Cheryl Valdez,54,Seoul,28,41,0,65,Bachelor,114434.51
1596,Hannah Jenkins,27,Seoul,9,39,0,79,Bachelor,81019.45
2916,Samuel Mckee,55,Metro,14,41,0,54,Master,119881.55
4822,Donna Wallace,42,Seoul,30,32,0,54,Highschool,105203.01
3899,Christine Durham,33,Metro,29,47,0,64,Master,121012.28
1920,Gregory Sharp,36,Metro,1,40,1,82,Bachelor,79587.68
4174,Vanessa Warren,26,Metro,19,58,0,66,Bachelor,99190.02
4478,Andrew Rollins,60,Metro,6,31,0,100,Bachelor,114564.77
756,Brian Rodriguez,24,Metro,11,47,0,80,Bachelor,90710.55
519,Erika Fry,23,Seoul,2,50,0,70,Bachelor,69358.57
3804,David Flynn,26,Rural,14,50,0,75,Highschool,72737.02
33,Jeffery Braun,42,Seoul,9,56,0,85,Bachelor,101131.93
2938,Heather Goodman,33,Seoul,24,57,1,82,Master,115190.22
1158,Mike Lewis,42,Metro,25,33,0,84,Bachelor,114442.81
745,Jeremy Floyd,43,Metro,19,34,0,61,Master,101410.92
1498,William Miller,33,Metro,18,33,0,59,Master,101101.95
3460,John Fischer,30,Rural,29,36,0,53,Bachelor,90787.42
3756,Rebecca Brown,40,Metro,26,57,0,56,Bachelor,113108.04
2592,John Bentley,30,Metro,7,54,0,56,Bachelor,76221.47
784,Jessica Gillespie,40,Rural,10,53,0,100,Bachelor,104447.4
3494,Anthony Bell,38,Metro,19,56,0,70,Bachelor,115105.48
2950,Bridget Miles,48,Seoul,26,35,1,97,PhD,147997.69
230,Connie Brooks,30,Rural,22,51,0,84,Highschool,79523.73
858,Cameron Stewart,36,Seoul,30,56,1,63,Highschool,112621.82
2267,Elizabeth Raymond,51,Metro,27,46,0,54,Highschool,111765.44
4275,Katherine Young,29,Seoul,15,38,1,69,Highschool,80470.81
409,Chelsea Wright,53,Metro,10,50,1,61,Highschool,108085.02
171,Omar Nguyen,23,Seoul,2,33,0,56,PhD,76659.04
541,Richard Nixon,60,Seoul,16,36,0,92,Master,127939.66
2211,Collin Maldonado,45,Rural,29,59,0,50,Highschool,98140.08
2305,Mrs. Angela Ward MD,58,Rural,11,30,0,74,Bachelor,105712.75
2568,Danny Lewis,36,Seoul,18,38,1,91,Highschool,91726.36
614,Joseph Davis,39,Metro,3,40,0,85,Master,101483.38
2102,Michele Velasquez,44,Seoul,29,30,0,74,Highschool,106145.77
1809,James Stout,53,Seoul,26,37,0,52,Bachelor,117309.1
3439,Madison Smith,43,Metro,19,35,1,76,Highschool,89011.66
1162,Mark Mckenzie,57,Seoul,24,37,0,67,PhD,135876.55
4226,Daryl Freeman,57,Rural,8,49,0,62,Bachelor,90202.51
3120,Todd Johnson,47,Metro,18,52,1,84,Highschool,106540.31
3653,Kim Hawkins,43,Rural,20,52,0,61,Bachelor,103662.44
1611,Nicole Murray,50,Seoul,16,42,0,67,Highschool,101126.1
1933,Russell Long,28,Metro,13,56,1,62,Bachelor,97091.85
3028,Martha Thompson,32,Rural,12,59,1,92,Bachelor,105901.19
565,Ryan Houston,40,Seoul,20,30,0,73,Highschool,89105.7
3572,Diane Rubio,37,Seoul,16,57,0,99,Bachelor,108829.52
4248,Tim Chen IV,38,Metro,22,41,0,98,Master,103479.7
2389,Jason Knox,52,Rural,29,57,1,83,Master,130074.57
1472,Dylan Taylor,53,Seoul,22,52,1,99,Bachelor,135863.1
2631,Luke Gardner,33,Metro,4,40,0,59,PhD,100165.15
1836,Jared Sweeney,36,Rural,26,60,1,83,Bachelor,103426.69
4929,Omar Patterson,54,Metro,21,36,0,72,Highschool,95646.59
3476,Eduardo Robertson Jr.,47,Metro,29,37,1,63,Bachelor,115375.84
1534,Lindsey Sherman,42,Rural,16,36,0,86,Bachelor,85521.08
4328,Christine Ramos,30,Metro,13,40,1,80,Highschool,90340.22
2485,Rhonda Jones,39,Seoul,8,32,0,82,Bachelor,86468.74
4208,Laura Clark,35,Seoul,19,32,0,88,Bachelor,107365.02
1173,Kathryn Lang,43,Seoul,29,34,0,90,Highschool,116959.63
1428,Susan Taylor,43,Metro,4,41,0,90,PhD,106585.06
326,John Vaughan,41,Metro,0,49,0,67,PhD,94381.15
1052,Carol Barrett,55,Metro,12,50,0,76,Highschool,105222.82
3320,Dennis Maldonado,30,Metro,7,42,0,85,Bachelor,91258.8
4722,Matthew Potter,38,Rural,14,38,1,62,Bachelor,80468.26
3865,Frank Cruz,49,Metro,29,40,1,89,Master,134131.33
2604,Luis Payne,52,Rural,17,51,0,51,Highschool,87144.06
1739,Angel Wall,29,Seoul,22,46,0,57,Bachelor,92746.18
1197,Dave Skinner,55,Seoul,9,50,0,82,Bachelor,118238.03
621,Benjamin Gibbs,48,Metro,23,53,1,55,Bachelor,112551.16
1375,Joan Massey,55,Metro,21,54,0,60,Bachelor,115837.89
2880,Sara Medina,51,Metro,30,54,1,54,Highschool,116164.01
1190,Derek Bradley,46,Metro,11,37,0,71,PhD,103245.23
329,Tina Barrett,37,Seoul,26,41,1,50,PhD,118426.79
649,Diane Ware,22,Seoul,4,32,0,79,Bachelor,75962.07
898,Heather Henderson,36,Metro,16,55,1,91,Bachelor,99505.5
3883,Kenneth James,53,Rural,5,59,0,84,Highschool,93826.53
1124,Keith Wallace,60,Seoul,13,46,0,95,Bachelor,127835.46
1892,Charles Bennett,31,Seoul,14,51,0,93,Highschool,92398.76
4644,Heather Garrett,25,Seoul,15,33,0,65,Bachelor,85920.89
4792,Laurie Diaz,29,Seoul,12,36,1,68,Bachelor,93712.82
4530,Matthew Adams DDS,36,Rural,19,33,0,78,Master,94526.06
4235,Gwendolyn Lozano,51,Metro,16,45,0,69,PhD,115071.92
1594,Jennifer Richards PhD,37,Metro,25,38,0,92,Highschool,92081.61
3313,Paul Thompson,33,Metro,13,56,0,54,Bachelor,87263.21
2548,Melissa Cole,29,Metro,5,36,0,65,Highschool,73221.87
1546,Anna Shelton,32,Seoul,0,58,1,95,Bachelor,99805.47
4337,Emma Nicholson,33,Seoul,5,37,1,77,Master,91251.17
1024,Eric Rosario,34,Seoul,27,31,1,91,Highschool,108556.17
1972,Crystal Banks,44,Metro,24,57,1,60,Bachelor,107926.1
4989,Brenda Day,57,Rural,12,38,0,76,Master,117052.19
1715,Holly Leach,58,Metro,10,55,1,66,Bachelor,124264.71
1718,Adam Barrett,50,Seoul,23,36,0,55,Highschool,101866.49
1478,Tiffany Clay,48,Metro,17,60,0,86,Highschool,103362.79
810,Michael Aguilar,23,Rural,7,53,0,65,Bachelor,65785.7
2851,Crystal Oliver,58,Metro,27,35,1,61,Bachelor,119831.16
979,Latoya Hansen,22,Seoul,9,47,0,81,Bachelor,82337.25
4688,Christopher Morgan,60,Seoul,6,54,1,71,Bachelor,109218.48
4896,Ashley Fuller,28,Seoul,14,38,1,82,Highschool,82993.99
1685,Cynthia Olson,52,Seoul,6,48,1,55,Master,108449.72
4661,Amber Palmer,38,Seoul,6,51,1,71,Master,107175.88
1515,Fernando Spence,41,Rural,15,59,0,81,Master,98257.73
2405,Natalie Miller,27,Metro,5,42,0,82,Highschool,68199.06
2022,Brittany Walker,23,Seoul,14,34,0,78,Highschool,82229.61
4554,Patricia Smith,36,Seoul,20,54,1,67,Master,126166.02
1768,Joshua Rowe,26,Rural,25,55,1,91,Highschool,100727.18
175,Holly Medina,53,Seoul,23,59,1,66,Bachelor,122089.15
1555,Cynthia Perez,49,Metro,17,34,1,59,Highschool,96967.62
4216,April Goodwin,24,Metro,20,37,1,64,Bachelor,87469.56
1483,Miranda Campbell,42,Seoul,19,33,1,88,Bachelor,115194.67
4462,Joseph Gonzalez,53,Rural,16,39,0,70,Bachelor,96496.71
218,Edward Green,52,Seoul,30,45,0,52,Highschool,109327.6
3915,Joel Young,58,Metro,10,43,0,90,Bachelor,119571.4
3721,Alice Wolfe DVM,37,Seoul,28,37,0,68,Highschool,108524.06
691,Randall Davis,31,Metro,20,36,0,65,Bachelor,86973.31
2578,Paula Matthews,48,Metro,21,30,0,67,PhD,114010.52
2234,Chelsea Simmons DDS,29,Metro,14,53,1,51,Highschool,86972.5
2239,Christopher Murphy,24,Metro,24,56,0,97,Bachelor,99512.97
1107,Kimberly Barron,51,Seoul,7,31,1,87,Highschool,105848.82
1790,Justin Parker,34,Rural,23,49,1,67,Bachelor,91113.23
3189,Steven Castillo,40,Metro,30,56,0,70,Highschool,119929.09
2437,Matthew Long,45,Metro,14,52,0,58,Bachelor,95853.49
612,Jared Robertson,54,Metro,19,31,0,55,Bachelor,106832.04
3661,Nicholas Vega,39,Seoul,22,33,0,99,Highschool,109562.17
3712,Shane Williams,41,Seoul,11,51,1,91,Bachelor,118305.34
577,David Patton,31,Seoul,6,60,0,98,Highschool,91125.29
2064,Cindy Flores,39,Seoul,19,47,0,53,PhD,116911.8
4436,Scott Jackson,52,Rural,20,39,1,51,Bachelor,96045.77
1181,James Hensley,55,Seoul,4,47,1,90,PhD,122137.46
889,Michael Williams,46,Seoul,23,47,0,76,Highschool,113184.98
3129,Sarah Gross,48,Metro,29,40,0,83,Highschool,100056.98
1733,Bryan Martinez,52,Seoul,1,33,1,98,PhD,109555.12
2664,Martha Stevens,22,Seoul,3,43,0,84,Bachelor,72013.36
818,Craig Schwartz,59,Seoul,29,37,0,53,PhD,135972.67
3278,Kathleen Robinson,43,Seoul,9,41,0,70,Bachelor,90045.29
1860,Carrie Williams,37,Rural,16,50,0,97,Bachelor,99137.32
209,Heidi Walters,28,Metro,12,49,0,71,Bachelor,87672.42
294,Paul Brown,52,Seoul,8,59,0,51,Bachelor,97307.53
1120,Angela Harris,35,Rural,15,59,1,74,Bachelor,91852.16
2214,Charles Martinez,41,Metro,9,44,0,85,Master,104747.53
1610,Jacob Hansen,29,Seoul,17,49,0,99,Bachelor,103801.23
1265,Matthew Jones,54,Metro,16,57,1,83,Bachelor,118020.08
991,Howard Martinez,47,Metro,23,47,0,85,Master,117433.95
4198,Christine Alvarado,22,Metro,0,40,1,96,Highschool,70821.29
1617,Russell Wells,43,Rural,5,57,0,65,PhD,102670.16
354,Mrs. Virginia Velez,56,Metro,30,46,1,90,Master,130609.56
4558,Mrs. Erin Morales,45,Metro,3,36,1,68,Bachelor,93965.42
2023,Stacey Coleman,42,Metro,18,34,0,80,Highschool,83730.33
3691,Samantha Ross,35,Rural,12,56,0,64,Highschool,76202.86
2556,Susan Luna,26,Metro,6,47,1,63,Highschool,72536.02
3049,Rebecca Phillips,29,Seoul,24,50,1,53,Bachelor,104238.77
1229,Kristin Scott,47,Seoul,8,53,1,96,Bachelor,122449.26
260,John Leonard,41,Seoul,4,45,0,58,PhD,95773.89
1520,Kenneth Simmons,28,Seoul,24,52,0,87,Master,115224.96
1778,Caleb Allen,34,Rural,27,38,0,73,Master,99956.97
4740,Melinda White,30,Rural,29,55,0,72,PhD,118396.0
1771,Amanda Jackson,23,Rural,10,53,1,71,Bachelor,86835.0
4354,Haley Medina,47,Seoul,1,59,1,50,Bachelor,98737.14
53,Sarah Duke DDS,27,Metro,5,54,1,77,Bachelor,92018.93
3474,Angela Reyes,60,Rural,1,52,0,83,Highschool,96778.23
4684,Justin Hull,45,Seoul,16,33,0,77,Bachelor,98331.29
4412,Sarah Stewart,60,Rural,8,36,1,63,Bachelor,107626.45
2410,Jessica Foster,47,Metro,30,35,1,53,Highschool,102599.53
2788,Robert Campbell,43,Seoul,21,52,1,71,Bachelor,119032.28
2345,Steven Green,37,Metro,11,48,0,75,Highschool,79101.89
1034,Ian Lewis,40,Rural,26,38,1,52,Master,103964.44
1098,Julie Steele,32,Seoul,25,30,0,75,Highschool,86206.42
544,Brian Benson,49,Seoul,28,58,1,65,Bachelor,142198.47
1047,Lauren Green,24,Metro,21,54,1,92,Master,115612.26
1895,David Galvan,45,Seoul,8,44,0,70,Bachelor,100611.05
4377,Jennifer Coleman,27,Rural,11,35,1,85,PhD,95791.61
31,James Miller,58,Rural,6,56,1,56,Highschool,95080.18
726,Robert Barnes,22,Rural,6,48,0,72,Bachelor,68507.65
4962,Christina Mills,36,Metro,11,48,1,57,Bachelor,91278.85
4719,Eric Davis,27,Seoul,11,55,0,58,Bachelor,94063.9
3904,Micheal Curtis,43,Rural,1,50,0,50,Highschool,64077.48
1427,Larry Williams,50,Metro,13,44,1,52,Bachelor,101716.96
2498,Shirley Galvan,28,Metro,1,53,0,64,PhD,100708.96
437,Melissa Grimes,56,Metro,9,33,0,74,Bachelor,106914.79
2471,Joseph Jackson,27,Metro,18,56,1,50,Bachelor,91064.68
913,Derek Shepherd,54,Metro,3,51,1,60,Bachelor,98602.85
4223,Kayla Phillips,58,Rural,9,35,0,78,Highschool,91626.68
4353,Jill Moore,34,Metro,11,30,0,91,Bachelor,90257.28
4513,Jesse Miller,45,Rural,27,56,1,93,Bachelor,123893.0
4444,Brian Flores,55,Metro,28,47,0,64,Master,137436.09
2288,Michael Meyers,46,Seoul,12,53,1,58,Highschool,102540.64
4598,Brandon Rogers,52,Rural,25,30,1,70,Bachelor,115788.88
1239,Adam Blackwell,50,Seoul,5,40,1,60,Bachelor,100075.51
904,Angela Fisher,35,Metro,25,60,0,63,Bachelor,100649.11
3621,Amy Dennis,25,Metro,6,32,1,71,Bachelor,71975.2
3232,Sharon Vasquez,49,Seoul,0,55,1,70,Bachelor,96130.51
2860,Michael Johnson,50,Seoul,9,34,1,63,Highschool,89454.36
508,Donna Perez,32,Metro,26,33,1,80,PhD,130506.37
3222,Mark Chapman,30,Metro,28,52,0,53,Highschool,93090.52
184,Erika Miller,25,Rural,11,58,0,56,Highschool,70370.17
1565,Frank Potter,51,Seoul,15,45,0,63,Highschool,102162.4
2705,Scott Burke,43,Seoul,5,58,1,60,Bachelor,93968.0
322,Stephen Herrera,45,Rural,11,44,1,77,Highschool,94887.88
3564,Vickie Mcclain,35,Rural,27,30,0,51,Highschool,87756.48
1539,Dustin Montgomery,59,Seoul,25,31,0,55,Master,120835.66
1838,Erin Ryan,27,Metro,2,44,0,84,Bachelor,69670.8
2381,Robert Smith,52,Rural,5,56,0,85,Bachelor,104681.36
1913,Sandra Duncan,56,Metro,17,37,0,59,Bachelor,115000.21
1841,David Harrison,37,Rural,1,48,0,100,PhD,104741.48
2116,Mrs. Stephanie Good,40,Metro,4,37,0,64,Master,88040.36
4438,Ashley Jones,51,Seoul,0,41,1,60,Highschool,85135.25
1147,Anthony Stewart,42,Metro,11,59,1,68,PhD,125812.81
2487,Tammy Jones,24,Metro,6,43,1,99,Highschool,80822.86
45,Marissa Morris,28,Metro,14,47,0,76,Bachelor,95529.29
2155,Tina Bennett,60,Seoul,28,52,0,84,Bachelor,148963.41
1527,Vincent Garcia,23,Seoul,27,43,0,85,Bachelor,100868.42
4856,Denise Rosario,39,Metro,25,40,1,73,Bachelor,107065.64
1379,Vicki Robinson MD,27,Seoul,25,54,0,67,Bachelor,111996.26
1766,Sarah Martinez,37,Rural,2,41,1,90,Master,88287.58
3013,Krista Dorsey,32,Rural,24,37,1,71,Bachelor,86957.37
414,Dr. Kenneth Campbell,45,Rural,20,59,0,52,Highschool,87025.74
4285,Pamela Barton,34,Metro,18,60,0,62,Bachelor,97217.1
1408,Kristen Mcneil,53,Metro,13,37,0,88,Highschool,98865.63
1659,Jessica Sanders,51,Seoul,15,57,0,69,PhD,121998.52
802,Anna Harrison,30,Rural,30,32,1,84,Highschool,95020.56
1289,Alexis Brown,24,Metro,8,49,0,57,Bachelor,79776.08
2183,Jessica White,23,Metro,22,57,0,82,Bachelor,101399.28
2589,Justin Parker,27,Metro,8,60,1,69,Highschool,81304.19
2616,Tiffany Miller,56,Metro,16,38,0,96,Bachelor,104675.82
2319,Jeffrey Adams,26,Seoul,25,38,1,50,Bachelor,104930.37
257,Amber Martinez,54,Rural,18,44,0,92,Master,116413.65
4542,Michael Davis,22,Metro,16,53,1,99,Master,113627.93
1730,Patrick Warren,46,Metro,27,35,0,88,Bachelor,114323.72
1152,Kimberly Torres,55,Seoul,17,60,1,89,Bachelor,138119.64
4145,Jessica Cummings,59,Metro,25,50,0,97,Highschool,131309.84
648,Nicolas Cook,25,Metro,3,45,0,63,Master,79584.71
2909,Kerry Henson,44,Seoul,21,49,0,59,Bachelor,112719.17
1703,Tara Brown,49,Rural,15,53,0,87,Bachelor,98807.71
1882,Karen Kramer,22,Rural,22,44,0,57,Bachelor,82782.03
3769,Crystal Mcneil,22,Metro,3,39,1,92,Highschool,72434.75
1316,Lindsey Moore,50,Seoul,9,55,0,73,Highschool,99715.1
2270,Mary Ellis,53,Rural,6,47,1,77,Highschool,93114.66
1967,George Odonnell,24,Rural,13,50,0,64,Bachelor,74167.79
2466,Mr. Connor Kramer MD,42,Metro,0,31,1,61,Bachelor,82937.01
3856,Kathleen Reyes,35,Seoul,20,35,0,52,Bachelor,99234.06
1351,Jessica Dixon,33,Rural,17,40,0,50,Master,90436.31
3297,Daniel Martinez,49,Seoul,20,30,0,90,Highschool,101658.3
113,Laura Friedman,35,Metro,3,57,0,82,PhD,103645.41
3134,Jennifer Williams,38,Metro,7,33,0,61,Bachelor,80474.36
264,Dave Cunningham,38,Rural,17,49,0,59,Bachelor,87608.53
1394,James Sims,31,Rural,17,53,1,92,Master,104359.67
1879,Mr. Henry Johnson DDS,41,Rural,16,58,0,59,Bachelor,93102.45
1187,Jessica Sawyer,38,Rural,7,51,1,68,Bachelor,84441.85
3072,Carol Mendoza,40,Metro,6,52,0,86,Highschool,85996.01
57,Kendra Martin,47,Rural,13,60,0,73,Master,104609.46
1310,Glenn Garcia,55,Seoul,3,57,0,73,Master,108670.04
696,Lisa Martin,45,Rural,23,60,0,90,Bachelor,120798.1
2953,Allison Rodriguez,36,Metro,1,39,0,93,Bachelor,81829.13
1727,Sally Stone,41,Metro,7,53,0,59,Highschool,82437.29
2092,Michael Zuniga,34,Seoul,19,57,0,58,PhD,114485.99
3870,Hannah Davidson,40,Seoul,11,40,0,74,Bachelor,88800.87
320,Brian Mitchell,56,Seoul,2,30,1,94,Bachelor,98476.1
4321,Courtney Snow,36,Rural,21,54,1,71,Bachelor,100921.57
683,Kristina Erickson,54,Seoul,21,46,0,85,Master,121714.44
3842,Shaun Wong,39,Seoul,2,55,1,94,Bachelor,99978.12
3214,Danielle Evans,58,Metro,25,53,0,89,Highschool,116412.7
2003,Linda Jones,22,Metro,21,46,1,79,Master,97207.99
4783,Lindsay Diaz,33,Rural,20,41,0,69,Bachelor,80791.22
4151,Haley Escobar,53,Metro,22,36,0,69,PhD,140249.58
287,Drew Cook,51,Seoul,5,59,1,100,PhD,123904.19
1889,Luis Kirby,47,Rural,21,33,1,53,Bachelor,102226.93
2338,John Williams,33,Metro,14,38,0,80,Bachelor,93996.43
2521,Kelly Jenkins,37,Metro,6,39,1,90,Highschool,79154.47
2278,Justin Webster,42,Seoul,25,57,1,56,Master,135159.06
2128,Theodore Stone,60,Metro,17,35,1,58,Highschool,116800.62
3500,Kelly Weeks,32,Rural,28,54,0,84,Highschool,99017.21
4212,Alyssa Chavez,33,Seoul,7,35,1,64,Highschool,73526.99
2084,David Cruz,25,Metro,7,44,0,67,Bachelor,79019.61
737,Alexander Miller,51,Seoul,15,48,1,51,Master,113926.18
4802,Taylor Phillips,47,Metro,20,39,0,67,Highschool,92367.28
337,Michelle Walsh,53,Seoul,11,52,0,63,Master,112221.95
2597,Tara Brown,42,Seoul,14,50,1,89,Bachelor,110812.12
2772,Rebecca Mccoy,49,Seoul,11,42,0,81,Bachelor,109786.11
3705,Jeremy Kramer,23,Metro,28,51,0,54,Bachelor,95128.2
4405,Kevin Fuentes,29,Metro,4,50,0,56,Master,78797.07
1072,Nancy Lopez,53,Seoul,16,52,0,56,Bachelor,114418.05
2291,Marco Benson,50,Seoul,11,46,1,80,Bachelor,102843.12
1673,Raymond Garcia,27,Seoul,5,46,0,91,Highschool,72350.42
4084,William Walter,57,Rural,5,45,0,93,Bachelor,96371.08
4251,Nancy Davis,36,Metro,16,47,0,87,Bachelor,97665.42
4114,John Hernandez,50,Seoul,29,59,1,52,Bachelor,130621.3
4409,David Ward,29,Rural,29,31,0,74,Master,98268.2
3367,Joseph Hughes,45,Metro,18,37,0,93,Bachelor,106442.96
1489,Angela Montoya,26,Seoul,25,37,1,66,Highschool,90647.5
499,Debra Arnold,37,Seoul,30,50,0,60,Bachelor,124503.11
